author,number_commits,avg_fix_distance,avg_find_bug_time,avg_fix_bug_time
Torben Mathiasen,1,0.0,0.0,0.0
Topi Miettinen,1,0.0,0.0,0.0
Topi Kuutela,1,0.0,0.0,0.0
Toomas Soome,1,0.0,0.0,0.0
Tony Zheng,1,0.0,0.0,0.0
Tony Murray,1,0.0,0.0,0.0
Tony luck,1,0.0,0.0,0.0
Tony Li,1,0.0,0.0,0.0
Tony Jago,1,0.0,0.0,0.0
Tony Gentile,1,0.0,0.0,0.0
Tony Das,1,0.0,0.0,0.0
tony burrows,1,0.0,0.0,0.0
Tony Broad,1,0.0,0.0,0.0
Tony Asleson,1,0.0,0.0,0.0
Toni Peltonen,1,0.0,0.0,0.0
Toni Mueller,1,0.0,0.0,0.0
Tong Liu,1,0.0,0.0,0.0
Tong Li,1,0.0,0.0,0.0
Tong Bo,1,0.0,0.0,0.0
Tom Zhao,2,0.0,0.0,0.0
Tom Wales,1,0.0,0.0,0.0
Tom Spink,1,0.0,0.0,0.0
Tom Picard,1,0.0,0.0,0.0
Tom Parker,1,0.0,0.0,0.0
Tom Panfil,1,0.0,0.0,0.0
Tomohiro Yoshidomi,1,0.0,0.0,0.0
Tomohiro Mayama,1,0.0,0.0,0.0
Tommy Lin,1,0.0,0.0,0.0
Tommy Jonsson,1,0.0,0.0,0.0
Tommi Hirvola,1,0.0,0.0,0.0
Tommi Franttila,1,0.0,0.0,0.0
Tommie Gannert,1,0.0,0.0,0.0
Tom McLeod,1,0.0,0.0,0.0
Tommaso Massimi,1,0.0,0.0,0.0
Tom Marshall,1,0.0,0.0,0.0
Tom Jorquera,1,0.0,0.0,0.0
Tom(JeHyeon) Yeon,1,0.0,0.0,0.0
Tom Jackson,1,0.0,0.0,0.0
Tomi Orava,1,0.0,0.0,0.0
Tomi Koivulahti,1,0.0,0.0,0.0
Tom Harwood,1,0.0,0.0,0.0
Tom Gaudasinski,1,0.0,0.0,0.0
Tom Gardi,1,0.0,0.0,0.0
Tom Englund,1,0.0,0.0,0.0
Tom Cooksey,1,2.0,2218562.0,3275046.0
Tom Cassidy,1,0.0,0.0,0.0
Tom Callaway,1,0.0,0.0,0.0
Tom Barbette,1,0.0,0.0,0.0
Tomaz Mertelj,1,0.0,0.0,0.0
Tomasz Torcz,1,0.0,0.0,0.0
Tomasz Pala,1,0.0,0.0,0.0
Tomasz Mloduchowski,1,0.0,0.0,0.0
Tomasz Lemiech,1,0.0,0.0,0.0
Tomasz Kvarsin,1,0.0,0.0,0.0
Tomasz K,1,0.0,0.0,0.0
Tomasz Gregorek,1,0.0,0.0,0.0
Tomasz Grabiec,1,0.0,0.0,0.0
Tomasz Chmielewski,1,0.0,0.0,0.0
Tomasz Chilinski,1,0.0,0.0,0.0
Tomasz Bachorski,1,0.0,0.0,0.0
Tomas Vilda,1,0.0,0.0,0.0
Tomas Vanek,1,0.0,0.0,0.0
Tomas Targownik,1,0.0,0.0,0.0
Tomas Szepe,1,0.0,0.0,0.0
Tomas Sokorai,1,0.0,0.0,0.0
Tomas Pop,1,0.0,0.0,0.0
tomas petr,1,0.0,0.0,0.0
Tomas Paukrt,1,0.0,0.0,0.0
Tomas Marek,1,0.0,0.0,0.0
Tomas Krcka,1,0.0,0.0,0.0
Tomas Kovacik,1,0.0,0.0,0.0
Tomas Jasek,1,0.0,0.0,0.0
Tomas Hallenberg,1,0.0,0.0,0.0
Tomas Espeleta,1,0.0,0.0,0.0
Tomas Dabasinskas,1,0.0,0.0,0.0
Tomas Cech,1,0.0,0.0,0.0
Tomas Bzatek,1,0.0,0.0,0.0
TOMARI Hisanobu,1,0.0,0.0,0.0
Tom Arbuckle,1,0.0,0.0,0.0
Tom Alsberg,1,0.0,0.0,0.0
Tom Abraham,1,0.0,0.0,0.0
tolga ceylan,1,0.0,0.0,0.0
Todor Colov,1,0.0,0.0,0.0
Todd Rimmer,1,0.0,0.0,0.0
Todd Kelner,1,0.0,0.0,0.0
Toby DiPasquale,1,0.0,0.0,0.0
Tobias Tefke,1,0.0,0.0,0.0
Tobias Rauter,1,0.0,0.0,0.0
Tobias Powalowski,1,0.0,0.0,0.0
Tobias Poschwatta,1,0.0,0.0,0.0
Tobias Lindskog,1,0.0,0.0,0.0
Tobias Auerochs,1,0.0,0.0,0.0
Toan Pham,1,0.0,0.0,0.0
Ting Yang,1,0.0,0.0,0.0
Tingwei Zhang,1,0.0,0.0,0.0
Tingwei Liu,1,0.0,0.0,0.0
Ting Shen,1,1.0,5325082.0,5325082.0
Tinggong Wang,1,0.0,0.0,0.0
Tim Wawrzynczak,1,0.0,0.0,0.0
Timur Maximov,1,0.0,0.0,0.0
Tim Taubert,1,0.0,0.0,0.0
Tim Schofield,1,0.0,0.0,0.0
Tim Schendekehl,1,0.0,0.0,0.0
Tim Sally,1,0.0,0.0,0.0
Tim Retout,1,0.0,0.0,0.0
Timo Wiren,1,0.0,0.0,0.0
Timothy Sipples,1,0.0,0.0,0.0
Timothy Shimmin,1,0.0,0.0,0.0
Timothy McCaffrey,1,0.0,0.0,0.0
Timothy Knoll,1,0.0,0.0,0.0
Timothy Clacy,1,0.0,0.0,0.0
Timothy Baldwin,1,0.0,0.0,0.0
Timotej Lazar,1,0.0,0.0,0.0
Timo Savola,1,0.0,0.0,0.0
Timo Mueller,1,0.0,0.0,0.0
Timo Jantunen,1,0.0,0.0,0.0
Tim Murray,1,0.0,0.0,0.0
Tim Kaiser,1,0.0,0.0,0.0
Tim Josten,1,0.0,0.0,0.0
Tim Cole,1,0.0,0.0,0.0
Tim Bingham,1,0.0,0.0,0.0
Tim Ansell,1,0.0,0.0,0.0
Tijl Coosemans,1,0.0,0.0,0.0
Tigran Tadevosyan,1,0.0,0.0,0.0
Tibor Billes,1,0.0,0.0,0.0
Tias Guns,1,0.0,0.0,0.0
Tianzheng Li,1,0.0,0.0,0.0
Tiantian Feng,1,0.0,0.0,0.0
Tianping Fang,1,1.25,143170824.75,145160413.0
Tianlin Li,1,0.0,0.0,0.0
Tian Kevin,1,0.0,0.0,0.0
tianci yin,1,0.0,0.0,0.0
Tian Baofeng,1,0.0,0.0,0.0
Tiago Brusamarello,1,0.0,0.0,0.0
Thorsten Wißmann,1,0.0,0.0,0.0
Thorsten Maerz,1,0.0,0.0,0.0
Thorsten Kranzkowski,1,0.0,0.0,0.0
Thorsten Knabe,1,0.0,0.0,0.0
Thorsten Horstmann,1,0.0,0.0,0.0
Thomee Wright,1,0.0,0.0,0.0
Thomas Werschlein,1,0.0,0.0,0.0
Thomas Waldecker,1,0.0,0.0,0.0
Thomas Wagner,1,0.0,0.0,0.0
Thomas Volpini,1,0.0,0.0,0.0
Thomas Vincent-Cross,1,0.0,0.0,0.0
Thomas Viehmann,1,0.0,0.0,0.0
Thomas Taranowski,1,0.0,0.0,0.0
Thomas Tanaka,1,0.0,0.0,0.0
Thomas Stilwell,1,0.0,0.0,0.0
Thomas Stewart,1,0.0,0.0,0.0
Thomas Schreiber,1,0.0,0.0,0.0
Thomas Schneider,1,0.0,0.0,0.0
Thomas Schleusener,1,0.0,0.0,0.0
Thomas Schaefer,1,0.0,0.0,0.0
Thomas Rosner,1,0.0,0.0,0.0
Thomas Rohloff,1,0.0,0.0,0.0
Thomas Riewe,1,0.0,0.0,0.0
Thomas Poussevin,1,0.0,0.0,0.0
Thomas Maguin,1,0.0,0.0,0.0
Thomas Lorblanches,1,0.0,0.0,0.0
Thomas Loo,1,0.0,0.0,0.0
Thomas Leibovici,1,0.0,0.0,0.0
Thomas Lange,1,0.0,0.0,0.0
Thomas Knobloch,1,0.0,0.0,0.0
Thomas Klausner,1,0.0,0.0,0.0
Thomas Jespersen,1,0.0,0.0,0.0
Thomas Jackson,1,0.0,0.0,0.0
Thomas Ilsche,1,0.0,0.0,0.0
Thomas Ilnseher,1,0.0,0.0,0.0
Thomas Horsley,1,0.0,0.0,0.0
Thomas Hood,1,0.0,0.0,0.0
Thomas Hoehn,1,0.0,0.0,0.0
Thomas Hamm,1,0.0,0.0,0.0
Thomas Haemmerle,1,0.0,0.0,0.0
Thomas Gruber,1,0.0,0.0,0.0
Thomas Graziadei,1,0.0,0.0,0.0
Thomas Goff,1,0.0,0.0,0.0
Thomas Gleinxer,1,0.0,0.0,0.0
Thomas Gessler,1,0.0,0.0,0.0
Thomas Gerlach,1,0.0,0.0,0.0
Thomas Friebel,1,0.0,0.0,0.0
Thomas Fitzsimmons,1,0.0,0.0,0.0
Thomas D,1,0.0,0.0,0.0
Thomas Courbon,1,0.0,0.0,0.0
Thomas Cort,1,0.0,0.0,0.0
Thomas Chenault,1,0.0,0.0,0.0
Thomas Charbonnel,1,0.0,0.0,0.0
Thomas Champagne,1,0.0,0.0,0.0
Thomas Breitung,1,0.0,0.0,0.0
Thomas Bittermann,1,0.0,0.0,0.0
Thomas Bianchi,1,0.0,0.0,0.0
Thomas Bartosik,1,0.0,0.0,0.0
Thomas Andrews,1,0.0,0.0,0.0
Thirumalai Pachamuthu,1,0.0,0.0,0.0
Thilo Berger,1,0.0,0.0,0.0
Thierry Merle,1,0.0,0.0,0.0
Thierry Fauck,1,0.0,0.0,0.0
Thierry Bultel,1,0.0,0.0,0.0
Thibaut Sautereau,1,0.0,0.0,0.0
Thibaut Collet,1,0.0,0.0,0.0
Thiago Estrela,1,0.0,0.0,0.0
Thiago Bonotto,1,0.0,0.0,0.0
Theuns Verwoerd,1,0.0,0.0,0.0
Theodore Dubois,1,0.0,0.0,0.0
Thayumanavar Sachithanantham,1,0.0,0.0,0.0
Thago Galesi,1,0.0,0.0,0.0
Tetsuya Mukawa,1,0.0,0.0,0.0
Teru KAMOGASHIRA,1,0.0,0.0,0.0
Terry Zhou,1,0.0,0.0,0.0
Terry Suereth,1,0.0,0.0,0.0
Terry Lambert,1,0.0,0.0,0.0
Terry Chia,1,0.0,0.0,0.0
Terry Barnaby,1,0.0,0.0,0.0
Tero Saarni,1,0.0,0.0,0.0
Tero Jaasko,1,0.0,0.0,0.0
Terin Stock,1,0.0,0.0,0.0
Terence Eden,1,0.0,0.0,0.0
Teo Dacquet,1,0.0,0.0,0.0
Telemaque Ndizihiwe,1,0.0,0.0,0.0
Tej Prakash,1,0.0,0.0,0.0
Tejaswini Poluri,1,0.0,0.0,0.0
Tejas Vaykole,1,0.0,0.0,0.0
Tejas Upadhyay,1,0.0,0.0,0.0
Teika Kazura,1,0.0,0.0,0.0
Teijo Kinnunen,1,0.0,0.0,0.0
Teerth Reddy,1,0.0,0.0,0.0
Teemu Likonen,1,0.0,0.0,0.0
Ted Ts'o,1,0.0,0.0,0.0
Ted Peters,1,0.0,0.0,0.0
Ted Percival,1,0.0,0.0,0.0
Ted Mielczarek,1,1.3333333333333333,44375346.333333336,51777954.666666664
Ted Kim,1,0.0,0.0,0.0
Ted Feng,1,0.0,0.0,0.0
Teddy Wang,1,0.0,0.0,0.0
Taylor Braun-Jones,1,0.0,0.0,0.0
Tavis Ormandy,1,0.0,0.0,0.0
Tasos Sahanidis,1,0.0,0.0,0.0
Tarek Soliman,1,0.0,0.0,0.0
Tara Null,1,0.0,0.0,0.0
Tapani Utriainen,1,0.0,0.0,0.0
Tao Hu,1,0.0,0.0,0.0
Tanmay Shah,1,0.0,0.0,0.0
Tanli Chang,1,0.0,0.0,0.0
tang kai,1,0.0,0.0,0.0
Tanaka Akira,1,0.0,0.0,0.0
TAMUKI Shoichi,1,0.0,0.0,0.0
Tamuki Shoichi,1,0.0,0.0,0.0
Tamizh Chelvam,6,0.16666666666666666,468403.0,468403.0
Tamas Vincze,1,0.0,0.0,0.0
Tamas Lengyel,1,0.0,0.0,0.0
Tamaki Nishino,1,0.0,0.0,0.0
Tal Zilcer,1,0.0,0.0,0.0
Talons Lee,1,0.0,0.0,0.0
Talha Nassar,1,0.0,0.0,0.0
Tal Alon,1,0.0,0.0,0.0
Takuma Umeya,1,0.0,0.0,0.0
Takuma Ueba,1,0.0,0.0,0.0
Takshak Chahande,1,0.0,0.0,0.0
Takeyoshi Kikuchi,1,0.0,0.0,0.0
Taketo Kabe,1,1.0,9181047.0,9181047.0
Takenori Nagano,1,0.0,0.0,0.0
TAKEI Mitsuharu,1,0.0,0.0,0.0
Takashi YOSHI,1,0.0,0.0,0.0
Takashi Saito,1,0.0,0.0,0.0
Takao Shinohara,1,0.0,0.0,0.0
Takanori Suzuki,1,0.0,0.0,0.0
Takamori Yamaguchi,1,0.0,0.0,0.0
Takamichi Horikawa,1,0.0,0.0,0.0
Takamasa Ohtake,1,0.0,0.0,0.0
Takahiroi Shimizu,1,0.0,0.0,0.0
Takahiro Akashi,1,0.0,0.0,0.0
Takafumi Kubota,1,0.0,0.0,0.0
Taisuke Yamada,1,0.0,0.0,0.0
Taichi Kageyama,1,0.0,0.0,0.0
Taekgyun Ko,1,0.0,0.0,0.0
Taejoon Song,1,0.0,0.0,0.0
Tabrez khan,1,0.0,0.0,0.0
Szymon Lukasz,1,0.0,0.0,0.0
Szabolcs Nagy,1,0.0,0.0,0.0
Sylvain Pasche,1,0.0,0.0,0.0
Sylvain FORET,1,0.0,0.0,0.0
Sylvain ETIENNE,1,0.0,0.0,0.0
Sylvain Etienne,1,0.0,0.0,0.0
Sylvain Calador,1,0.0,0.0,0.0
Syed Khasim,1,0.0,0.0,0.0
Sweet Tea,1,0.0,0.0,0.0
Swati Kushwaha,1,0.0,0.0,0.0
Svetoslav Neykov,1,0.0,0.0,0.0
Svetlin Ankov,1,0.0,0.0,0.0
Svetlana Mavrina,1,0.0,0.0,0.0
Sven Rebhan,1,0.0,0.0,0.0
Sven Luther,1,0.0,0.0,0.0
Sven Killig,1,0.0,0.0,0.0
Sven Hahne,1,0.0,0.0,0.0
Sven Ebenfeld,1,0.0,0.0,0.0
Sven Dziadek,1,0.0,0.0,0.0
Sven Brandau,1,0.0,0.0,0.0
Sven Auhagen,2,0.0,0.0,0.0
Sven Anderson,1,0.0,0.0,0.0
Sven Andersen,1,0.0,0.0,0.0
Svante Olofsson,1,0.0,0.0,0.0
Suzuki Kp,1,0.0,0.0,0.0
Suzanne Wood,1,0.0,0.0,0.0
Susobhan Dey,1,0.0,0.0,0.0
Sushuruth Sadagopan,1,0.0,0.0,0.0
Sushma Kalakota,2,0.0,0.0,0.0
Sushaanth Srirangapathi,1,0.0,0.0,0.0
Susarla Nikhilesh,1,0.0,0.0,0.0
Susant Sahani,1,0.0,0.0,0.0
susan gao,1,0.0,0.0,0.0
Suresh Udipi,1,0.0,0.0,0.0
Suresh R,1,0.0,0.0,0.0
Suresh Bhogavilli,1,0.0,0.0,0.0
Suraj Deshmukh,1,0.0,0.0,0.0
Super Liu,1,0.0,0.0,0.0
Sun Wang,1,0.0,0.0,0.0
Sunny Aujla,1,0.0,0.0,0.0
Sunil Kamath,1,0.0,0.0,0.0
Sunguk Lee,1,0.0,0.0,0.0
SungEun Kim,1,0.0,0.0,0.0
Sumit Singh,1,0.0,0.0,0.0
Sumit Rai,1,0.0,0.0,0.0
Sumit Kumar,1,0.0,0.0,0.0
Suma Ramars,1,0.0,0.0,0.0
Sultan Alsawaf,4,0.0,0.0,0.0
Sujoy Gupta,1,0.0,0.0,0.0
Sujith Pandel,1,0.0,0.0,0.0
Sui Chen,1,0.0,0.0,0.0
su henry,1,0.0,0.0,0.0
Sughosh Ganu,1,0.0,0.0,0.0
Su Friendy,1,0.0,0.0,0.0
Sudheesh Mavila,1,0.0,0.0,0.0
Sudhakar Mamillapalli,1,0.0,0.0,0.0
Sudhakar Dindukurti,1,0.0,0.0,0.0
Sucha Supittayapornpong,1,0.0,0.0,0.0
Subramani Venkatesh,1,0.0,0.0,0.0
Subramaniam Chanderashekarapuram,1,0.0,0.0,0.0
Subramaniam C.A,1,0.0,0.0,0.0
Subhash Peddamallu,1,0.0,0.0,0.0
Subbu Seetharaman,1,0.0,0.0,0.0
Subbaiah Venkata,1,0.0,0.0,0.0
Stuart McLaren,1,0.0,0.0,0.0
stuart hayes,1,3.0,5053538.0,83222918.0
Stuart Hall,1,0.0,0.0,0.0
Stuart Brodsky,1,0.0,0.0,0.0
Stphane Witzmann,1,0.0,0.0,0.0
Stoney Wang,1,0.0,0.0,0.0
Stijn Devriendt,1,0.0,0.0,0.0
Stewart Malik,1,0.0,0.0,0.0
Steve Zhan,1,0.0,0.0,0.0
Steve Yang,1,0.0,0.0,0.0
Steve Wilson,1,0.0,0.0,0.0
Steve Whitehouse,1,1.0,20534846.0,20534846.0
Steve Welch,1,0.0,0.0,0.0
Steve VanDeBogart,1,0.0,0.0,0.0
Steve Toth,1,0.0,0.0,0.0
Steve Tanner,1,0.0,0.0,0.0
Steve Soule,1,0.0,0.0,0.0
Steve Sistare,1,0.0,0.0,0.0
Steven Wahl,1,0.0,0.0,0.0
Steven Truelove,1,0.0,0.0,0.0
Steven Robertson,1,0.0,0.0,0.0
Steven Newbury,1,0.0,0.0,0.0
Steven Matthews,1,0.0,0.0,0.0
Steven Liu,1,0.0,0.0,0.0
Steven La,1,0.0,0.0,0.0
Steven Haigh,1,9.0,24775475.0,261937483.0
Steven Finney,1,0.0,0.0,0.0
steven finney,1,0.0,0.0,0.0
Steven Feng,1,0.0,0.0,0.0
Steven Eastland,1,0.0,0.0,0.0
Steven Clarkson,1,0.0,0.0,0.0
Steven Clark,1,0.0,0.0,0.0
Steven Barth,1,2.3333333333333335,18807649.0,71176401.0
Steve Murphy,1,0.0,0.0,0.0
Steve Moskovchenko,1,1.0,7368657.0,7368657.0
Steve McIntyre,1,0.0,0.0,0.0
Steve Langasek,1,0.0,0.0,0.0
Steve Kowalik,1,0.0,0.0,0.0
Steve Kenton,1,0.0,0.0,0.0
Steve Hardy,1,0.0,0.0,0.0
Steve G,1,0.0,0.0,0.0
Steve Deiters,1,0.0,0.0,0.0
Steve Cameron,1,0.0,0.0,0.0
Steve Birtles,1,0.0,0.0,0.0
Steve Aarnio,1,0.0,0.0,0.0
Stephen Worley,3,0.0,0.0,0.0
Stephen Williams,1,0.0,0.0,0.0
Stephen Palmateer,1,0.0,0.0,0.0
Stephen Mollett,1,0.0,0.0,0.0
Stephen Mallon,1,0.0,0.0,0.0
Stephen Lyons,1,0.0,0.0,0.0
Stephen Lewis,1,0.0,0.0,0.0
stephen knipe,1,0.0,0.0,0.0
Stephen Hurd,1,0.0,0.0,0.0
Stephen Hemmigner,1,0.0,0.0,0.0
Stephen Evanchik,1,0.0,0.0,0.0
Stephen Coe,1,0.0,0.0,0.0
Stephen Agate,1,0.0,0.0,0.0
Stephan Wolf,1,0.0,0.0,0.0
Stephan Wienczny,1,0.0,0.0,0.0
Stephan Springl,1,0.0,0.0,0.0
Stephan Sperber,1,0.0,0.0,0.0
Stephan Frank,1,0.0,0.0,0.0
Stephane VOLTZ,1,0.0,0.0,0.0
Stephane Pajot,1,0.0,0.0,0.0
Stephane Kardas,1,0.0,0.0,0.0
Stephane Glondu,1,0.0,0.0,0.0
Stephane Gasparini,1,0.0,0.0,0.0
Stephane Doyon,1,0.0,0.0,0.0
Stephane Contri,1,0.0,0.0,0.0
Stephane Clerambault,1,0.0,0.0,0.0
Stephan Diestelhorst,1,0.0,0.0,0.0
Stephan Brodkorb,1,0.0,0.0,0.0
Stephan Boettcher,1,0.0,0.0,0.0
Stepan Bujnak,1,0.0,0.0,0.0
Sten Wang,1,0.0,0.0,0.0
Sten Spans,1,0.0,0.0,0.0
Stelian Nirlu,1,0.0,0.0,0.0
Steffen Weber,1,0.0,0.0,0.0
Steffen Rumler,1,0.0,0.0,0.0
Steffen Motzer,1,0.0,0.0,0.0
Steffen Kothe,1,0.0,0.0,0.0
Steffen Hurrle,1,0.0,0.0,0.0
Steffen Barszus,1,0.0,0.0,0.0
Stefan Windfeldt-Prytz,1,0.0,0.0,0.0
Stefan Triller,1,0.0,0.0,0.0
Stefan Tauner,1,0.0,0.0,0.0
Stefan Svinciak,1,0.0,0.0,0.0
Stefan Steuerwald,1,0.0,0.0,0.0
Stefan Sorensen,1,0.0,0.0,0.0
Stefan Schweizer,1,0.0,0.0,0.0
Stefan Schick,1,0.0,0.0,0.0
Stefan Reiter,1,0.0,0.0,0.0
Stefan Priebe,1,0.0,0.0,0.0
Stefano Rivoir,1,0.0,0.0,0.0
Stefan O'Rear,1,0.0,0.0,0.0
Stefan Oberhumer,1,0.0,0.0,0.0
Stefan Nuernberger,1,0.0,0.0,0.0
Stefan Nickl,1,0.0,0.0,0.0
Stefan Muenzel,1,0.0,0.0,0.0
Stefan Lucke,1,0.0,0.0,0.0
Stefan Lengfeld,2,0.0,0.0,0.0
Stefan Krsmanovic,1,0.0,0.0,0.0
Stefan Husemann,1,0.0,0.0,0.0
Stefan Hubner,1,0.0,0.0,0.0
Stefan Hellermann,1,0.0,0.0,0.0
Stefan Hauser,1,0.0,0.0,0.0
Stefan Gula,1,0.0,0.0,0.0
Stefan Glasenhardt,1,0.0,0.0,0.0
Stefan Buehler,1,0.0,0.0,0.0
Stefan Becker,1,0.0,0.0,0.0
Stefan Bauer,1,0.0,0.0,0.0
Steev Klimaszewski,1,0.0,0.0,0.0
Steen Hegelund,1,0.0,0.0,0.0
Stany MARCEL,1,0.0,0.0,0.0
Stanley Miao,1,0.0,0.0,0.0
Stanislaw Raczynski,1,0.0,0.0,0.0
Stanislaw Ledwon,1,0.0,0.0,0.0
Stanislav Lanci,1,0.0,0.0,0.0
s situert,1,0.0,0.0,0.0
Sriram Rajagopalan,1,0.0,0.0,0.0
Sriramakrishnan Govindarajan,1,0.0,0.0,0.0
Srinivas Jampala,1,0.0,0.0,0.0
Srinivas Goud,1,0.0,0.0,0.0
Srinivasan S,1,0.0,0.0,0.0
Srinivas Aji,1,0.0,0.0,0.0
srimugunthan dhandapani,1,0.0,0.0,0.0
Srikanth Srinivasan,1,0.0,0.0,0.0
Srikanth Boddepalli,1,0.0,0.0,0.0
Sri Jayaramappa,1,0.0,0.0,0.0
Srihari Vijayaraghavan,1,0.0,0.0,0.0
Sridhar Pitchai,1,0.0,0.0,0.0
S?rgio Fortier,1,0.0,0.0,0.0
Sreenath Madasu,1,0.0,0.0,0.0
Spyridon Papageorgiou,1,0.0,0.0,0.0
S P,1,0.0,0.0,0.0
Soyoung Park,1,0.0,0.0,0.0
Souvik Banerjee,1,0.0,0.0,0.0
Sourab Gupta,1,0.0,0.0,0.0
Soumya PN,1,0.0,0.0,0.0
Soumik Das,1,0.0,0.0,0.0
Søren Holm,1,0.0,0.0,0.0
Søren holm,1,0.0,0.0,0.0
Søren Hauberg,1,0.0,0.0,0.0
Soren Hansen,1,0.0,0.0,0.0
Soramichi Akiyama,1,0.0,0.0,0.0
Sophie Hamilton,1,0.0,0.0,0.0
Soos Peter,1,0.0,0.0,0.0
Soohoon Lee,1,0.0,0.0,0.0
Song Muchun,1,0.0,0.0,0.0
Somnath kotur,1,0.0,0.0,0.0
Somasundaram Krishnasamy,1,0.0,0.0,0.0
Solomon Tan,1,0.0,0.0,0.0
Solganik Alexander,1,0.0,0.0,0.0
Solar Designer,1,0.0,0.0,0.0
Sohom Bhattacharjee,1,0.0,0.0,0.0
Sohil Ladhani,1,0.0,0.0,0.0
Sohail Syyed,1,0.0,0.0,0.0
Sodagudi Prasad,1,0.0,0.0,0.0
Snild Dolkow,1,0.0,0.0,0.0
Smelov Andrey,1,0.0,0.0,0.0
Slawomir Pawlowski,1,0.0,0.0,0.0
Sławomir Demeszko,1,0.0,0.0,0.0
Slava Bacherikov,2,0.0,0.0,0.0
Skip Hansen,1,0.0,0.0,0.0
Skanda Guruanand,1,0.0,0.0,0.0
Si-Wei Liu,1,0.0,0.0,0.0
Sivapiriyan Kumarasamy,1,0.0,0.0,0.0
Sivakumar Krishnasamy,1,0.0,0.0,0.0
Sitanshu Nanavati,1,0.0,0.0,0.0
Sirong Wang,1,0.0,0.0,0.0
Sindhu Devale,1,0.0,0.0,0.0
Sinan Akman,1,0.0,0.0,0.0
Sina Hamedian,1,0.0,0.0,0.0
Simos Xenitellis,1,0.0,0.0,0.0
Simon Yuan,1,0.0,0.0,0.0
Simon Wilson,1,0.0,0.0,0.0
Simon Vogl,1,0.0,0.0,0.0
Simon Vallet,1,0.0,0.0,0.0
Simon Trimmer,1,0.0,0.0,0.0
Simon Tatham,1,0.0,0.0,0.0
Simon South,1,0.0,0.0,0.0
Simon Schwartz,1,1.0,3179781.0,3179781.0
Simon Ruderich,1,0.0,0.0,0.0
Simon Richter,1,0.0,0.0,0.0
Simon POLETTE,1,0.0,0.0,0.0
Simon Polette,1,0.0,0.0,0.0
Simon Lindgren,1,0.0,0.0,0.0
Simon Kelley,1,0.0,0.0,0.0
Simon Kaempflein,1,0.0,0.0,0.0
Simon Ho,1,1.0,316739.0,316739.0
Simon Harrison,1,0.0,0.0,0.0
Simon Haggett,1,0.0,0.0,0.0
Simon Fong,1,0.0,0.0,0.0
Simon Fels,1,0.0,0.0,0.0
Simone Zinanni,1,0.0,0.0,0.0
Simone Gotti,1,0.0,0.0,0.0
Simone Contini,1,0.0,0.0,0.0
Simon Dinkin,1,0.0,0.0,0.0
Simon Detheridge,1,0.0,0.0,0.0
Simon Depiets,1,0.0,0.0,0.0
Simon Davie,1,0.0,0.0,0.0
Simon Chopin,1,0.0,0.0,0.0
Simon Boulay,1,0.0,0.0,0.0
Simon Bennett,1,0.0,0.0,0.0
Simon Barth,1,0.0,0.0,0.0
Simon Appleby,1,0.0,0.0,0.0
Simo Leone,1,0.0,0.0,0.0
sim manseop,1,0.0,0.0,0.0
Simeon Simeonov,1,0.0,0.0,0.0
Silvester Erdeg,1,0.0,0.0,0.0
Silva Paulo,1,0.0,0.0,0.0
Sien Wu,1,0.0,0.0,0.0
Siebren Vroegindeweij,1,1.0,1295932.0,1295932.0
Sidhant Gupta,1,0.0,0.0,0.0
Siddaraju DH,1,0.0,0.0,0.0
Sid Boyce,1,0.0,0.0,0.0
Siarhei Liakh,1,0.0,0.0,0.0
Shyjumon N,1,0.0,0.0,0.0
Shyam Sunder,1,0.0,0.0,0.0
shyam saini,1,0.0,0.0,0.0
Shuya MAEDA,1,0.0,0.0,0.0
Shuxiao Zhang,1,0.0,0.0,0.0
Shurong Zhang,1,0.0,0.0,0.0
Shuriyc Chu,1,0.0,0.0,0.0
Shuo Liu,1,0.0,0.0,0.0
Shunichi Fuji,1,0.0,0.0,0.0
Shun Fu,1,0.0,0.0,0.0
Shuiqing Li,1,0.0,0.0,0.0
Shubham Kumaram,1,0.0,0.0,0.0
Shuang He,1,0.0,0.0,0.0
Shripad Nunjundarao,1,0.0,0.0,0.0
Shridhar Rasal,1,0.0,0.0,0.0
Shouming Wang,1,0.0,0.0,0.0
Shlomi Fish,1,0.0,0.0,0.0
Shiyong Li,1,0.0,0.0,0.0
Shixin Zeng,1,0.0,0.0,0.0
Shivaram Upadhyayula,1,0.0,0.0,0.0
Shi Siyuan,1,0.0,0.0,0.0
Shishir Kulkarni,1,0.0,0.0,0.0
Shirish Gajera,1,0.0,0.0,0.0
Shin-ya Okada,1,0.0,0.0,0.0
Shin-ichiro KAWASAKI,1,0.0,0.0,0.0
Shin Hong,1,0.0,0.0,0.0
Shingo Nakao,1,0.0,0.0,0.0
Shimada Hirofumi,1,0.0,0.0,0.0
Shilpa Sreeramalu,1,0.0,0.0,0.0
Shilpa P,1,0.0,0.0,0.0
Shikhar Khattar,1,0.0,0.0,0.0
Shikhar Dogra,1,0.0,0.0,0.0
Shikha Jain,1,0.0,0.0,0.0
Shijith Thotton,1,0.0,0.0,0.0
ShihChen Chen,1,0.0,0.0,0.0
Sherwin Soltani,1,0.0,0.0,0.0
Sherman Pun,1,0.0,0.0,0.0
Shen Jing,1,0.0,0.0,0.0
Shen Guang,1,2.0,21977201.0,142865635.0
Sheng-Liang Song,1,0.0,0.0,0.0
